station_id,station_type,timestamp,pm25,pm10,no2,o3,so2,co,temperature,humidity
ST004,traffic,2025-11-23 17:00:00,50.54,103.85,30.83,29.83,18.72,1.34,14.6,66.5
ST004,traffic,2025-11-23 18:00:00,42.04,63.43,27.91,41.91,7.28,1.49,11.5,61.3
ST004,traffic,2025-11-23 19:00:00,41.64,124.15,22.32,18.77,9.93,1.59,21.6,60.5
ST004,traffic,2025-11-23 20:00:00,44.74,42.04,23.15,30.45,13.48,0.47,27.6,86.3
ST004,traffic,2025-11-23 21:00:00,39.08,45.18,14.39,43.74,12.41,0.9,21.7,54.9
ST004,traffic,2025-11-23 22:00:00,42.82,71.79,13.11,22.15,8.81,0.45,24.0,48.9
ST004,traffic,2025-11-23 23:00:00,15.74,47.31,7.84,62.38,6.67,0.83,15.6,80.8
ST005,background,2025-11-23 00:00:00,0.0,13.56,10.98,48.36,7.97,1.12,17.7,69.7
ST005,background,2025-11-23 01:00:00,21.51,0.78,16.16,49.53,12.85,0.89,24.2,89.1
ST005,background,2025-11-23 02:00:00,3.69,26.43,22.34,54.88,12.26,1.13,31.0,78.3
ST005,background,2025-11-23 03:00:00,4.69,17.51,32.92,55.82,5.8,0.71,25.5,44.5
ST005,background,2025-11-23 04:00:00,8.82,28.0,9.48,40.98,11.48,0.95,14.1,55.5
ST005,background,2025-11-23 05:00:00,22.85,31.45,18.98,43.34,10.65,0.86,13.5,63.4
ST005,background,2025-11-23 06:00:00,14.93,15.92,24.63,39.03,8.25,0.85,18.2,41.9
ST005,background,2025-11-23 07:00:00,26.38,30.29,36.74,11.65,13.89,1.15,26.2,88.2
ST005,background,2025-11-23 08:00:00,25.81,25.82,29.36,,12.04,1.08,25.6,50.2
ST005,background,2025-11-23 09:00:00,17.09,14.16,43.55,47.63,11.04,1.32,10.6,48.4
ST005,background,2025-11-23 10:00:00,4.11,0.0,20.44,32.83,9.96,1.1,16.7,70.2
ST005,background,2025-11-23 11:00:00,0.0,10.62,33.17,39.12,3.79,0.73,28.0,43.2
ST005,background,2025-11-23 12:00:00,15.02,15.28,25.68,27.98,9.5,0.47,24.4,74.1
ST005,background,2025-11-23 13:00:00,19.36,17.92,20.07,50.28,8.6,0.76,26.1,71.8
ST005,background,2025-11-23 14:00:00,20.66,21.61,24.37,26.61,8.13,0.89,19.8,42.9
ST005,background,2025-11-23 15:00:00,4.77,26.5,26.55,54.57,12.74,0.89,20.0,47.6
ST005,background,2025-11-23 16:00:00,27.93,18.03,11.74,40.75,14.26,0.73,20.1,57.4
ST005,background,2025-11-23 17:00:00,21.66,35.63,23.36,45.35,10.13,0.92,16.4,78.5
ST005,background,2025-11-23 18:00:00,25.34,9.45,43.35,39.28,10.35,0.82,18.2,53.3
ST005,background,2025-11-23 19:00:00,19.72,7.7,38.11,48.69,9.18,1.14,17.2,48.5
ST005,background,2025-11-23 20:00:00,1.1,6.35,6.15,41.83,9.46,0.79,23.7,56.5
ST005,background,2025-11-23 21:00:00,9.61,29.45,19.23,41.5,6.82,0.9,11.1,41.5
ST005,background,2025-11-23 22:00:00,,2.22,38.55,54.56,5.45,0.76,25.8,84.6
ST005,background,2025-11-23 23:00:00,8.67,20.24,20.82,34.21,11.28,0.82,23.3,62.2
ST001,urban,2025-11-24 00:00:00,34.67,46.1,12.0,42.32,7.81,0.87,23.3,62.3
ST001,urban,2025-11-24 01:00:00,39.23,69.5,18.18,31.38,13.33,0.48,20.1,67.7
ST001,urban,2025-11-24 02:00:00,43.11,71.01,20.23,57.87,12.08,0.85,26.4,46.4
ST001,urban,2025-11-24 03:00:00,41.77,70.13,31.04,42.08,7.15,0.67,21.5,34.8
ST001,urban,2025-11-24 04:00:00,41.8,80.49,31.61,35.39,10.93,0.75,22.5,76.0
ST001,urban,2025-11-24 05:00:00,32.29,71.5,28.29,36.62,12.2,0.72,21.4,59.3
ST001,urban,2025-11-24 06:00:00,45.94,55.03,29.72,58.66,5.08,0.23,23.0,67.2
ST001,urban,2025-11-24 07:00:00,33.42,108.9,42.74,,14.52,1.17,19.9,61.9
ST001,urban,2025-11-24 08:00:00,55.4,85.44,45.27,24.78,3.08,1.2,21.2,64.7
ST001,urban,2025-11-24 09:00:00,64.99,99.13,48.92,30.05,3.43,1.04,17.7,62.2
ST001,urban,2025-11-24 10:00:00,39.12,76.46,33.56,56.0,8.44,0.79,25.6,48.3
ST001,urban,2025-11-24 11:00:00,39.11,57.24,31.17,33.85,6.25,0.84,22.3,71.3
ST001,urban,2025-11-24 12:00:00,45.27,86.09,7.2,42.92,12.59,0.81,19.9,27.7
ST001,urban,2025-11-24 13:00:00,21.48,46.96,32.61,53.43,7.23,0.87,20.2,65.9
ST001,urban,2025-11-24 14:00:00,41.26,70.27,24.31,48.31,9.68,0.65,16.4,59.7
ST001,urban,2025-11-24 15:00:00,33.77,59.68,28.98,35.86,12.4,0.58,23.7,42.6
ST001,urban,2025-11-24 16:00:00,56.94,47.66,34.36,27.66,13.11,0.93,10.1,45.2
ST001,urban,2025-11-24 17:00:00,50.52,73.86,50.47,47.2,9.81,1.2,10.9,72.0
ST001,urban,2025-11-24 18:00:00,46.71,77.58,40.78,51.91,7.86,1.13,30.1,39.7
ST001,urban,2025-11-24 19:00:00,50.06,94.89,38.97,66.13,12.14,1.38,21.0,37.5
ST001,urban,2025-11-24 20:00:00,25.87,55.36,42.96,47.39,9.09,0.76,30.9,50.3
ST001,urban,2025-11-24 21:00:00,31.74,73.49,35.18,34.61,7.96,0.75,24.4,79.4
ST001,urban,2025-11-24 22:00:00,48.69,53.81,43.16,56.46,12.17,1.21,16.6,48.6
ST001,urban,2025-11-24 23:00:00,42.66,40.23,24.6,41.59,15.49,0.95,24.9,59.0
ST002,industrial,2025-11-24 00:00:00,57.22,128.8,33.53,42.77,6.42,0.8,20.9,60.6
ST002,industrial,2025-11-24 01:00:00,77.46,87.42,,47.64,6.7,0.71,20.3,43.5
ST002,industrial,2025-11-24 02:00:00,52.72,100.6,24.48,50.19,8.26,0.71,35.4,80.6
ST002,industrial,2025-11-24 03:00:00,,96.04,34.38,38.8,10.17,0.97,23.4,58.1
ST002,industrial,2025-11-24 04:00:00,46.7,103.68,26.16,27.15,7.49,0.66,19.0,34.9
ST002,industrial,2025-11-24 05:00:00,55.0,99.78,26.01,40.97,8.42,0.89,14.2,53.1
ST002,industrial,2025-11-24 06:00:00,60.04,95.91,23.33,48.13,3.69,0.6,29.4,63.5
ST002,industrial,2025-11-24 07:00:00,86.15,151.96,38.89,47.68,7.47,1.48,17.2,89.5
ST002,industrial,2025-11-24 08:00:00,69.09,150.96,32.05,44.57,14.18,1.19,12.5,80.6
ST002,industrial,2025-11-24 09:00:00,,119.39,53.5,40.56,12.09,1.23,17.7,50.5
ST002,industrial,2025-11-24 10:00:00,47.5,91.99,42.46,62.65,6.62,0.54,21.6,86.1
ST002,industrial,2025-11-24 11:00:00,54.52,88.65,31.01,34.85,7.99,0.86,24.8,49.2
ST002,industrial,2025-11-24 12:00:00,65.39,68.73,25.94,21.09,12.9,1.06,15.1,54.5
ST002,industrial,2025-11-24 13:00:00,61.7,89.49,33.09,54.95,8.38,1.02,15.5,85.5
ST002,industrial,2025-11-24 14:00:00,62.06,105.02,38.79,45.6,7.85,0.92,16.8,82.0
ST002,industrial,2025-11-24 15:00:00,41.65,88.14,20.83,30.88,7.55,1.09,15.6,38.2
ST002,industrial,2025-11-24 16:00:00,39.57,82.54,15.62,41.94,14.19,0.66,27.1,76.6
ST002,industrial,2025-11-24 17:00:00,84.12,128.4,62.92,41.69,10.66,1.37,30.1,53.5
ST002,industrial,2025-11-24 18:00:00,76.33,134.69,46.58,27.96,5.1,1.53,25.1,66.5
ST002,industrial,2025-11-24 19:00:00,91.11,148.28,47.8,37.1,5.28,1.45,15.9,49.1
ST002,industrial,2025-11-24 20:00:00,55.32,110.35,34.72,34.9,6.64,0.61,27.3,41.2
ST002,industrial,2025-11-24 21:00:00,36.42,83.16,27.23,41.53,15.64,0.92,18.5,56.4
ST002,industrial,2025-11-24 22:00:00,53.9,98.25,28.64,65.96,5.96,1.01,17.9,39.9
ST002,industrial,2025-11-24 23:00:00,60.38,129.21,31.65,41.1,11.61,0.67,22.2,81.0
ST003,residential,2025-11-24 00:00:00,33.84,33.89,29.07,52.42,12.96,0.75,23.5,65.4
ST003,residential,2025-11-24 01:00:00,25.14,35.54,,46.26,12.61,0.9,21.8,30.9
ST003,residential,2025-11-24 02:00:00,34.17,50.29,,41.24,15.54,0.89,22.6,63.1
ST003,residential,2025-11-24 03:00:00,30.65,41.23,18.22,52.82,8.85,1.18,21.6,68.0
ST003,residential,2025-11-24 04:00:00,18.15,51.93,37.35,22.39,7.24,0.8,23.9,68.4
ST003,residential,2025-11-24 05:00:00,38.35,33.1,36.12,35.65,12.69,0.61,23.1,53.2
ST003,residential,2025-11-24 06:00:00,33.16,57.26,27.18,66.95,11.53,0.98,25.1,80.3
ST003,residential,2025-11-24 07:00:00,32.33,79.68,53.19,,12.73,0.95,14.5,50.9
ST003,residential,2025-11-24 08:00:00,32.22,93.49,29.17,48.6,15.47,0.99,19.6,74.3
ST003,residential,2025-11-24 09:00:00,49.98,45.14,51.1,30.53,7.88,1.36,24.6,69.8
ST003,residential,2025-11-24 10:00:00,13.76,52.99,52.07,31.55,11.78,0.74,31.4,42.7
ST003,residential,2025-11-24 11:00:00,31.03,46.5,19.24,41.79,9.17,0.93,18.8,51.3
ST003,residential,2025-11-24 12:00:00,32.16,33.97,29.17,22.5,9.17,0.71,13.8,70.1
ST003,residential,2025-11-24 13:00:00,9.5,64.23,34.56,31.14,9.52,1.04,26.2,42.7
ST003,residential,2025-11-24 14:00:00,11.01,43.66,33.9,60.4,10.18,0.78,21.0,57.7
ST003,residential,2025-11-24 15:00:00,32.05,55.69,21.98,37.66,15.82,0.66,16.0,40.0
ST003,residential,2025-11-24 16:00:00,33.03,56.97,38.56,25.54,10.33,0.98,16.9,78.2
ST003,residential,2025-11-24 17:00:00,49.94,61.51,59.26,41.2,5.34,1.11,27.0,67.5
ST003,residential,2025-11-24 18:00:00,24.36,68.5,52.67,59.21,13.74,1.22,28.2,51.8
ST003,residential,2025-11-24 19:00:00,69.63,74.42,29.86,37.53,11.19,1.39,19.0,63.0
ST003,residential,2025-11-24 20:00:00,28.2,44.62,34.87,30.82,10.26,0.67,28.4,55.9
ST003,residential,2025-11-24 21:00:00,35.39,76.88,37.37,30.45,6.58,0.75,26.7,69.0
ST003,residential,2025-11-24 22:00:00,31.24,55.65,32.32,46.92,3.15,1.25,26.0,68.9
ST003,residential,2025-11-24 23:00:00,20.03,54.73,32.65,52.21,11.26,0.93,17.0,64.2
ST004,traffic,2025-11-24 00:00:00,47.97,78.34,32.52,50.5,7.65,0.46,16.9,80.9
ST004,traffic,2025-11-24 01:00:00,37.12,87.91,21.25,50.25,9.15,0.67,25.3,44.1
ST004,traffic,2025-11-24 02:00:00,41.59,46.46,36.96,44.78,9.0,1.08,24.0,65.5
ST004,traffic,2025-11-24 03:00:00,26.33,82.22,41.64,21.57,11.43,0.77,17.0,55.1
ST004,traffic,2025-11-24 04:00:00,63.83,76.31,29.31,18.28,6.04,1.18,23.0,70.7
ST004,traffic,2025-11-24 05:00:00,39.18,85.33,27.87,33.21,13.66,0.98,19.1,80.0
ST004,traffic,2025-11-24 06:00:00,34.61,68.69,12.46,34.27,9.65,0.69,16.9,64.6
ST004,traffic,2025-11-24 07:00:00,58.89,102.03,46.01,47.54,8.3,1.06,23.1,37.4
ST004,traffic,2025-11-24 08:00:00,52.56,127.18,47.47,30.27,9.25,0.96,25.5,72.5
ST004,traffic,2025-11-24 09:00:00,,125.59,59.97,31.2,9.89,1.01,24.3,88.8
ST004,traffic,2025-11-24 10:00:00,47.85,98.76,30.55,29.37,1.53,0.8,25.1,59.2
ST004,traffic,2025-11-24 11:00:00,49.79,64.29,27.6,59.01,11.73,0.82,27.8,75.2
ST004,traffic,2025-11-24 12:00:00,30.1,83.76,41.87,36.38,14.27,0.98,21.2,90.3
ST004,traffic,2025-11-24 13:00:00,54.53,69.55,40.58,32.2,4.68,0.52,19.7,54.8
ST004,traffic,2025-11-24 14:00:00,45.37,106.31,19.67,24.61,13.64,0.79,24.1,42.1
ST004,traffic,2025-11-24 15:00:00,51.14,94.94,29.46,53.97,11.04,0.11,17.0,52.5
ST004,traffic,2025-11-24 16:00:00,38.05,78.04,26.56,59.09,6.31,0.43,16.4,61.7
ST004,traffic,2025-11-24 17:00:00,56.75,113.3,51.61,38.08,13.61,1.31,13.0,54.0
ST004,traffic,2025-11-24 18:00:00,55.14,115.66,40.67,60.83,2.64,1.13,20.1,57.8
ST004,traffic,2025-11-24 19:00:00,57.37,115.39,37.72,38.57,5.79,1.09,30.2,63.0
ST004,traffic,2025-11-24 20:00:00,55.82,73.64,31.42,58.96,10.15,0.77,20.4,56.6
ST004,traffic,2025-11-24 21:00:00,54.1,84.63,24.47,,12.66,0.61,21.5,22.3
ST004,traffic,2025-11-24 22:00:00,40.97,69.82,37.89,47.22,13.85,0.7,28.9,76.4
ST004,traffic,2025-11-24 23:00:00,56.72,104.47,22.28,37.29,11.1,1.06,21.2,80.1
ST005,background,2025-11-24 00:00:00,11.86,32.02,21.85,65.27,5.58,0.73,15.0,81.9
ST005,background,2025-11-24 01:00:00,19.62,30.82,33.84,17.38,6.94,0.75,28.5,68.8
ST005,background,2025-11-24 02:00:00,0.0,29.05,28.33,20.18,10.54,0.73,30.8,53.5
ST005,background,2025-11-24 03:00:00,18.92,54.15,30.28,30.85,6.34,0.27,11.0,88.2
ST005,background,2025-11-24 04:00:00,5.17,38.61,25.18,2.59,10.32,0.85,20.5,72.7
ST005,background,2025-11-24 05:00:00,19.47,19.38,17.57,16.63,8.4,0.77,25.0,85.4
ST005,background,2025-11-24 06:00:00,28.86,46.18,38.3,49.0,13.59,1.13,26.7,53.9
ST005,background,2025-11-24 07:00:00,16.86,26.45,46.9,45.48,15.25,1.04,24.2,61.0
ST005,background,2025-11-24 08:00:00,15.99,33.98,44.7,37.56,11.25,1.32,24.2,48.6
ST005,background,2025-11-24 09:00:00,39.61,44.98,44.29,50.76,4.61,1.3,18.6,50.6
ST005,background,2025-11-24 10:00:00,14.27,57.05,31.4,20.77,10.32,0.75,17.8,64.5
ST005,background,2025-11-24 11:00:00,39.45,33.23,37.42,23.55,12.38,1.0,26.4,54.5
ST005,background,2025-11-24 12:00:00,0.0,55.61,45.16,27.5,3.95,0.88,26.0,39.2
ST005,background,2025-11-24 13:00:00,30.03,7.5,28.92,52.28,9.56,0.64,28.9,69.1
ST005,background,2025-11-24 14:00:00,17.33,38.77,31.13,26.1,8.28,0.86,25.5,57.9
ST005,background,2025-11-24 15:00:00,23.11,47.33,27.79,29.65,6.53,0.75,20.0,74.9
ST005,background,2025-11-24 16:00:00,7.75,8.67,25.28,17.55,12.64,0.77,20.2,39.2
ST005,background,2025-11-24 17:00:00,9.13,67.94,32.46,47.98,14.05,1.44,26.5,44.5
ST005,background,2025-11-24 18:00:00,20.1,52.63,60.2,46.12,8.69,1.33,32.2,68.1
ST005,background,2025-11-24 19:00:00,29.78,50.51,35.77,,11.97,1.36,26.6,49.8
ST005,background,2025-11-24 20:00:00,12.46,7.75,36.78,53.65,13.02,0.93,21.3,79.8
ST005,background,2025-11-24 21:00:00,29.23,33.69,40.89,41.08,11.77,0.95,18.6,56.3
ST005,background,2025-11-24 22:00:00,3.28,31.28,30.82,44.68,10.93,0.8,11.2,54.3
ST005,background,2025-11-24 23:00:00,0.0,19.1,33.59,33.57,11.39,0.8,20.3,61.0
ST001,urban,2025-11-25 00:00:00,22.52,50.82,22.86,19.56,13.36,0.68,32.6,36.1
ST001,urban,2025-11-25 01:00:00,21.34,62.64,38.85,54.59,15.95,0.72,19.8,70.6
ST001,urban,2025-11-25 02:00:00,34.38,54.84,33.88,19.08,6.26,0.78,27.5,67.6
ST001,urban,2025-11-25 03:00:00,,44.15,32.76,58.92,12.22,1.22,21.0,60.3
ST001,urban,2025-11-25 04:00:00,39.89,61.54,27.53,40.7,8.89,0.82,19.9,69.3
ST001,urban,2025-11-25 05:00:00,19.49,74.67,,33.7,9.05,1.13,14.5,67.7
ST001,urban,2025-11-25 06:00:00,46.89,87.57,24.42,46.97,12.03,0.3,26.3,60.0
ST001,urban,2025-11-25 07:00:00,55.72,95.04,43.37,57.96,8.37,0.91,24.8,44.4
ST001,urban,2025-11-25 08:00:00,37.96,99.91,50.64,32.63,14.68,0.95,25.1,67.4
ST001,urban,2025-11-25 09:00:00,38.51,85.94,36.18,33.41,9.33,0.88,15.5,51.6
ST001,urban,2025-11-25 10:00:00,26.15,60.09,30.13,62.99,12.81,0.98,26.2,43.7
ST001,urban,2025-11-25 11:00:00,,66.43,37.47,49.82,9.63,1.0,28.9,67.0
ST001,urban,2025-11-25 12:00:00,26.06,66.5,37.52,32.61,9.58,0.57,23.1,66.6
ST001,urban,2025-11-25 13:00:00,38.47,76.7,42.09,42.66,13.17,0.72,23.2,63.7
ST001,urban,2025-11-25 14:00:00,48.28,51.42,22.75,51.08,7.49,0.76,22.6,70.0
ST001,urban,2025-11-25 15:00:00,39.31,55.64,,28.76,12.62,0.94,19.8,60.7
ST001,urban,2025-11-25 16:00:00,9.43,48.64,27.62,52.81,3.64,0.78,24.5,36.0
ST001,urban,2025-11-25 17:00:00,47.33,95.75,47.98,46.67,7.06,1.09,14.7,81.0
ST001,urban,2025-11-25 18:00:00,48.89,88.87,43.81,55.07,9.43,1.28,28.3,41.0
ST001,urban,2025-11-25 19:00:00,57.13,84.88,45.6,25.69,10.67,1.38,22.6,61.0
ST001,urban,2025-11-25 20:00:00,22.9,32.62,,58.8,11.91,0.71,29.7,89.3
ST001,urban,2025-11-25 21:00:00,20.0,39.28,29.54,23.45,12.77,0.93,14.1,64.8
ST001,urban,2025-11-25 22:00:00,41.94,64.27,19.38,46.83,5.22,1.04,19.5,78.5
ST001,urban,2025-11-25 23:00:00,46.39,83.66,8.15,43.72,8.76,0.78,22.1,82.3
ST002,industrial,2025-11-25 00:00:00,54.96,119.51,27.79,35.23,11.63,0.91,23.4,33.0
ST002,industrial,2025-11-25 01:00:00,40.23,102.52,,38.04,8.0,1.06,23.5,67.3
ST002,industrial,2025-11-25 02:00:00,60.29,114.39,23.07,22.74,9.99,0.94,23.8,68.0
ST002,industrial,2025-11-25 03:00:00,51.67,83.88,32.02,30.4,11.68,0.76,14.3,74.4
ST002,industrial,2025-11-25 04:00:00,57.0,103.99,28.79,5.69,9.29,0.61,29.9,51.4
ST002,industrial,2025-11-25 05:00:00,56.03,111.86,35.05,20.87,8.75,0.97,30.1,49.4
ST002,industrial,2025-11-25 06:00:00,,113.38,33.46,56.79,9.83,0.81,24.8,63.9
ST002,industrial,2025-11-25 07:00:00,91.98,130.13,41.74,35.89,9.21,1.11,20.0,57.9
ST002,industrial,2025-11-25 08:00:00,85.75,163.65,,28.37,6.9,1.29,11.3,56.8
ST002,industrial,2025-11-25 09:00:00,96.24,173.59,41.8,25.04,11.26,0.96,20.8,44.4
ST002,industrial,2025-11-25 10:00:00,56.51,105.04,34.57,30.65,8.4,0.79,34.5,71.4
ST002,industrial,2025-11-25 11:00:00,62.96,128.35,25.73,32.76,17.24,0.7,27.8,53.2
ST002,industrial,2025-11-25 12:00:00,,96.16,37.55,36.25,8.0,0.88,15.7,59.4
ST002,industrial,2025-11-25 13:00:00,60.6,96.69,25.26,33.59,11.04,1.07,15.6,56.6
ST002,industrial,2025-11-25 14:00:00,54.3,117.99,15.65,38.41,12.0,0.88,25.9,75.5
ST002,industrial,2025-11-25 15:00:00,62.98,90.57,27.69,15.69,11.17,1.06,24.2,80.4
ST002,industrial,2025-11-25 16:00:00,75.05,92.11,25.68,36.82,10.47,0.75,29.6,56.6
ST002,industrial,2025-11-25 17:00:00,73.13,140.34,38.9,44.79,6.5,1.67,20.4,34.5
ST002,industrial,2025-11-25 18:00:00,87.19,145.98,48.82,46.31,10.8,1.07,22.7,70.1
ST002,industrial,2025-11-25 19:00:00,82.94,164.87,,63.03,8.37,0.78,22.6,76.8
ST002,industrial,2025-11-25 20:00:00,57.3,93.36,37.68,25.7,13.48,0.5,26.1,75.0
ST002,industrial,2025-11-25 21:00:00,51.18,75.11,34.04,40.8,5.81,1.2,30.7,54.5
ST002,industrial,2025-11-25 22:00:00,66.61,93.39,34.67,32.14,8.33,0.69,19.5,59.5
ST002,industrial,2025-11-25 23:00:00,38.1,105.97,33.64,38.91,6.88,0.96,17.3,80.1
ST003,residential,2025-11-25 00:00:00,22.07,20.01,25.66,71.45,8.89,0.86,19.2,60.2
ST003,residential,2025-11-25 01:00:00,27.19,13.24,38.61,36.26,6.66,0.95,17.0,58.8
ST003,residential,2025-11-25 02:00:00,51.24,9.25,32.4,31.22,6.97,0.97,23.8,60.1
ST003,residential,2025-11-25 03:00:00,30.24,36.85,,42.13,14.96,0.95,16.7,28.6
ST003,residential,2025-11-25 04:00:00,21.01,42.56,33.64,54.87,6.44,0.8,29.9,46.0
ST003,residential,2025-11-25 05:00:00,12.98,46.15,35.77,34.82,7.37,1.24,28.0,44.3
ST003,residential,2025-11-25 06:00:00,29.05,69.79,23.43,37.98,12.69,0.66,24.2,58.3
ST003,residential,2025-11-25 07:00:00,57.75,60.24,35.09,26.59,9.52,1.45,17.9,64.3
ST003,residential,2025-11-25 08:00:00,48.53,47.75,40.17,43.32,6.12,1.1,7.4,68.1
ST003,residential,2025-11-25 09:00:00,44.62,86.8,44.85,22.66,10.08,1.25,26.5,63.3
ST003,residential,2025-11-25 10:00:00,12.39,53.1,30.58,19.32,8.95,0.9,23.6,52.7
ST003,residential,2025-11-25 11:00:00,34.62,44.85,37.14,29.96,11.62,0.71,25.3,80.1
ST003,residential,2025-11-25 12:00:00,6.7,52.75,39.81,44.28,6.33,0.98,10.8,48.5
ST003,residential,2025-11-25 13:00:00,38.63,3.68,26.81,57.11,6.83,0.62,21.7,92.0
ST003,residential,2025-11-25 14:00:00,,29.7,28.7,46.95,16.26,0.86,24.6,21.2
ST003,residential,2025-11-25 15:00:00,2.21,49.27,24.05,47.85,10.25,0.83,25.1,84.0
ST003,residential,2025-11-25 16:00:00,,19.23,40.42,39.0,9.45,0.43,19.0,100.0
ST003,residential,2025-11-25 17:00:00,30.61,87.37,42.06,40.74,8.3,1.03,24.8,37.9
ST003,residential,2025-11-25 18:00:00,41.35,87.71,46.76,35.73,13.68,1.31,24.6,61.5
ST003,residential,2025-11-25 19:00:00,30.19,69.83,52.49,38.37,7.25,1.21,32.1,39.9
ST003,residential,2025-11-25 20:00:00,35.33,56.96,35.06,26.86,11.6,0.79,21.3,45.6
ST003,residential,2025-11-25 21:00:00,31.34,72.42,36.81,24.93,8.88,0.97,23.3,43.6
ST003,residential,2025-11-25 22:00:00,12.15,44.29,42.99,44.3,9.88,0.67,23.5,31.9
ST003,residential,2025-11-25 23:00:00,24.87,39.77,14.48,47.67,11.55,0.73,15.2,49.0
ST004,traffic,2025-11-25 00:00:00,45.38,76.36,27.37,34.87,12.04,0.42,26.5,59.7
ST004,traffic,2025-11-25 01:00:00,41.36,72.53,36.84,42.65,8.09,0.86,24.2,54.2
ST004,traffic,2025-11-25 02:00:00,32.96,72.6,27.21,17.55,9.85,0.71,13.9,56.8
ST004,traffic,2025-11-25 03:00:00,51.09,76.96,32.93,31.07,7.9,0.9,22.0,60.7
ST004,traffic,2025-11-25 04:00:00,62.01,52.8,28.74,20.73,10.95,0.91,17.7,43.1
ST004,traffic,2025-11-25 05:00:00,36.64,83.07,17.5,46.49,10.79,0.89,24.0,37.3
ST004,traffic,2025-11-25 06:00:00,36.55,67.74,15.73,47.23,8.25,0.89,26.1,61.9
ST004,traffic,2025-11-25 07:00:00,63.52,107.76,44.79,44.47,8.52,0.92,20.9,40.6
ST004,traffic,2025-11-25 08:00:00,71.19,148.53,53.27,39.6,10.93,1.26,28.8,57.8
ST004,traffic,2025-11-25 09:00:00,76.46,126.52,34.07,60.9,11.07,0.85,27.1,60.8
ST004,traffic,2025-11-25 10:00:00,54.81,77.24,38.12,56.01,14.22,0.29,21.8,41.5
ST004,traffic,2025-11-25 11:00:00,51.03,105.89,11.95,33.78,9.72,0.85,22.0,82.0
ST004,traffic,2025-11-25 12:00:00,44.24,83.43,23.45,46.2,10.89,1.01,21.6,40.2
ST004,traffic,2025-11-25 13:00:00,55.99,104.2,25.39,60.16,8.16,0.77,14.9,39.8
ST004,traffic,2025-11-25 14:00:00,26.68,88.07,42.23,44.3,8.66,0.5,31.6,31.5
ST004,traffic,2025-11-25 15:00:00,49.24,54.08,38.27,33.92,11.36,0.82,22.1,64.9
ST004,traffic,2025-11-25 16:00:00,50.38,52.83,26.55,61.18,8.36,0.48,27.7,39.8
ST004,traffic,2025-11-25 17:00:00,84.96,150.0,49.38,51.31,12.23,1.0,26.7,75.0
ST004,traffic,2025-11-25 18:00:00,83.78,107.44,36.61,41.91,8.89,1.26,32.6,63.3
ST004,traffic,2025-11-25 19:00:00,68.88,125.04,52.8,35.25,15.07,1.24,23.4,34.4
ST004,traffic,2025-11-25 20:00:00,30.69,67.93,30.31,74.85,8.65,0.68,23.6,48.7
ST004,traffic,2025-11-25 21:00:00,67.64,73.67,41.18,41.55,4.32,0.98,24.7,53.3
ST004,traffic,2025-11-25 22:00:00,51.42,72.32,48.59,32.45,10.49,0.83,17.2,67.3
ST004,traffic,2025-11-25 23:00:00,45.14,100.9,22.23,28.68,9.62,1.07,22.4,40.0
ST005,background,2025-11-25 00:00:00,31.06,8.74,38.35,41.52,9.19,0.63,19.0,20.7
ST005,background,2025-11-25 01:00:00,17.58,42.99,49.31,38.47,3.96,1.0,17.3,54.5
ST005,background,2025-11-25 02:00:00,25.04,35.69,30.92,33.88,15.36,0.46,24.6,46.7
ST005,background,2025-11-25 03:00:00,7.52,35.46,32.01,36.6,12.05,0.99,24.8,73.3
ST005,background,2025-11-25 04:00:00,7.53,33.05,25.99,27.82,3.5,1.05,28.0,55.1
ST005,background,2025-11-25 05:00:00,11.68,32.13,33.74,63.76,11.79,0.77,19.4,50.5
ST005,background,2025-11-25 06:00:00,7.98,49.81,31.94,44.68,7.06,0.6,21.3,48.0
ST005,background,2025-11-25 07:00:00,5.9,38.59,34.01,33.37,12.71,1.31,23.9,90.5
ST005,background,2025-11-25 08:00:00,29.75,65.53,52.96,,8.25,1.12,20.7,63.9
ST005,background,2025-11-25 09:00:00,36.52,30.35,58.6,55.73,5.26,1.25,28.0,41.6
ST005,background,2025-11-25 10:00:00,23.43,34.22,24.46,48.39,10.73,0.88,21.5,82.1
ST005,background,2025-11-25 11:00:00,0.0,14.58,29.81,49.45,5.89,1.01,26.6,51.8
ST005,background,2025-11-25 12:00:00,16.2,23.73,36.35,32.52,7.17,0.68,15.3,70.4
ST005,background,2025-11-25 13:00:00,15.72,0.0,24.53,33.43,8.3,0.89,22.0,85.5
ST005,background,2025-11-25 14:00:00,3.94,18.76,40.4,35.11,2.43,0.92,32.2,56.8
ST005,background,2025-11-25 15:00:00,0.63,31.75,32.09,41.33,14.01,0.52,23.2,63.1
ST005,background,2025-11-25 16:00:00,21.24,26.32,19.67,32.25,6.45,0.88,28.0,81.8
ST005,background,2025-11-25 17:00:00,6.81,32.24,56.03,19.63,5.99,1.28,27.6,99.5
ST005,background,2025-11-25 18:00:00,23.76,36.61,42.9,15.85,10.45,1.08,19.9,69.3
ST005,background,2025-11-25 19:00:00,15.29,42.92,47.86,25.86,12.19,1.02,24.4,57.7
ST005,background,2025-11-25 20:00:00,16.84,30.66,26.94,57.86,7.02,0.88,29.6,78.8
ST005,background,2025-11-25 21:00:00,20.28,55.2,34.99,20.64,7.63,0.85,20.4,45.2
